tmdbid,Lookup ID,URL,Featured Review
752,752-v-for-vendetta,https://www.themoviedb.org/movie/752-v-for-vendetta,"With the litany of comic book films being made in 2017, it's hard to understand the role V for Vendetta has played in 'Comic Book Movie' culture. This was one of the early successes of the genre and it continues to shine today in ways other movies (I'm looking at you, Marvel) have not."
9950,9950-find-me-guilty,https://www.themoviedb.org/movie/9950-find-me-guilty,"I think I might have appreciated this rather plodding courtroom drama a bit more had I been able to hear more of what Vin Diesel was actually saying - but for much of this he had the distinct disadvantage of not being too near a working microphone. He portrays real life hood Jackie DiNorscio, a man already serving a thirty year sentence when he is summoned by District Attorney Tierney (Linus Roache) and offered a deal. Testify against one of the big five crime families and have his prison term reduced. He sticks to his guns and declines, only to find himself joining the list of arraigned and fa...read the rest."
388,388-inside-man,https://www.themoviedb.org/movie/388-inside-man,Inside Man is the most clever and interesting bank robbery film I have ever seen!
18009,18009-leprechaun-2,https://www.themoviedb.org/movie/18009-leprechaun-2,"This is my personal favourite movie in theLeprechaunfranchise for exactly one reason: It's the only one that has any characters I like. I'm totally up front thatLeprechaun 2isn't very good, but it did get some small part of me to mildly care about a handful of the characters that shore the thing up, so personally I put this one on the top of the pile anyway."
9792,9792-the-hills-have-eyes,https://www.themoviedb.org/movie/9792-the-hills-have-eyes,"One of the best horror remakes to come out in this most recent trend. Rather than ignoring its source material, or taking the other extreme of drearily rehashing it scene for scene, Aja and Levasseur'sThe Hills Have Eyessimply expands and improves upon the original."
10067,10067-the-shaggy-dog,https://www.themoviedb.org/movie/10067-the-shaggy-dog,The most absurd thing about this is that Akon did a song for it.
98864,98864-resurrection,https://www.themoviedb.org/movie/98864-resurrection,Acquiring the power to heal
219,219-volver,https://www.themoviedb.org/movie/219-volver,Great film!
10069,10069-stay-alive,https://www.themoviedb.org/movie/10069-stay-alive,"Standard horror genre fare. Not terrible, not great."
9270,9270-brick,https://www.themoviedb.org/movie/9270-brick,With its hip lyrics and 50's styled character speak BRICK is an instant classic. It has a streak of REBEL WITHOUT A CAUSE in it. The eclectic arrangement of the deranged is inventive and full of texture. I own it and watch it often!
9035,9035-slither,https://www.themoviedb.org/movie/9035-slither,"A comedy-horror riff on an alien-parasite invasion of a small rural town is fun, gross and completely engaging. James Gunn demonstrates his pre-GOG chops, getting the most of the great acting ensemble including Elizabeth Banks, Michael Rooker, and Nathan Fillon."
9957,9957-the-benchwarmers,https://www.themoviedb.org/movie/9957-the-benchwarmers,"Good watch, could watch again, and can recommend."
8998,8998-friends-with-money,https://www.themoviedb.org/movie/8998-friends-with-money,"I will readily admit *and my reviews here are evidence of it) that I am a bit of an easy grader on romantic comedies. Give me witty main characters with at least a modicum of chemistry, and a script that doesn’t insult my intelligence, and I will not regret watching it."
1629,1629-chinoise-la,https://www.themoviedb.org/movie/1629-chinoise-la,"In 1966, Jean-Luc Godard made the acquaintance of some young members of the French Left who felt a strong pull towards Maoism. By looking to China, they sought to escape the traditional division of the French Left into supporters of the Soviet Union, which had lost its revolutionary fervour, and Trotskyist parties, which were impotent. (Of course, at the time the West was still generally unaware of the horrific toll of Mao's policies.) Godard, whose sociological curiosity and political engagement was strong in these years, decided to study this phenomenon, and the result is LA CHINOISE. While G...read the rest."
19126,19126-even-money,https://www.themoviedb.org/movie/19126-even-money,"Says a lot about a movie that I apparently saw this before (rating both on Letterboxd and IMDb) yet remember almost nothing about. Yet, probably give it the same rating. Good ensemble cast and fine performances, especially from Danny DeVito (who executive produced), but not the strongest writing and pacing felt a bit off. Still, found some of engaging enough to make it a so-so movie as a whole.2.75/5"
9904,9904-the-wild,https://www.themoviedb.org/movie/9904-the-wild,Very poor.
588,588-silent-hill,https://www.themoviedb.org/movie/588-silent-hill,"Great story, atmospheric, and scary. The ending seems rushed though; once up to the church."
956,956-mission-impossible-iii,https://www.themoviedb.org/movie/956-mission-impossible-iii,"I would say it is the strongest entry of the first three Mission: Impossible films (the only ones I've seen to date). Even a decade later, it's strengths are still that which the franchise has always been known for, and its weakness are much the same. Much more akin plot-wise to the first film,M:I:IIIhas the one advantage over its predecessors that it's villain is much stronger than any we have seen before. Though arguably not the primary antagonist, Seymour-Hoffman (RIP) is actually pretty terrifying as international arms dealer, Owen Davian."
9829,9829-united-93,https://www.themoviedb.org/movie/9829-united-93,"United 93 is not an easy film to watch, but it honors the unprecedented circumstances of United 93 on September 11."
10008,10008-american-haunting-an,https://www.themoviedb.org/movie/10008-american-haunting-an,Kind of boring. It's a good plot and storyline. Nothing really to keep you interested.
7518,7518-over-the-hedge,https://www.themoviedb.org/movie/7518-over-the-hedge,Vincent did nothing wrong. Dude just wanted his food.
503,503-poseidon,https://www.themoviedb.org/movie/503-poseidon,"I wouldn't put a lot of faith on what the captain says. I'm an architect, and these boats weren't designed to float upside down."
591,591-the-da-vinci-code,https://www.themoviedb.org/movie/591-the-da-vinci-code,"Each breath you take is a sin. No shadow will be safe again, for you will be hunted by angels."
36668,36668-x-men-the-last-stand,https://www.themoviedb.org/movie/36668-x-men-the-last-stand,I'm surprised to see a big drop in average rating for this.
13689,13689-peaceful-warrior,https://www.themoviedb.org/movie/13689-peaceful-warrior,Great bits of wisdom with contrivances
920,920-cars,https://www.themoviedb.org/movie/920-cars,A fun one to watch.
15402,15402-the-notorious-bettie-page,https://www.themoviedb.org/movie/15402-the-notorious-bettie-page,"Harron's biography, specializing on Page's early life, start in pin-ups and notoriety due to being the target for a Senate hearing on indecency and her subsequent born-again Christianity, is very enjoyable, and Gretchen Mol is great at portraying the inner sexiness, naivety and Southern charm that made the Nashville-born Page take the world by storm. Though it made the biopic more graceful by concentrating on the earlier times, it would have been more complete had it also included her later, troubled times, punctuated with brushes with the law and institutionalization for schizophrenia, as well...read the rest."
806,806-the-omen,https://www.themoviedb.org/movie/806-the-omen,"Usually remakes are risky. Sometimes they turn better (rarely), sometimes worse. This movie is definitely a good remake and actually better than original. Liev Schreiber, Julia Stiles, David Thewlis & Pete Postlethwaite deliver a powerful acting. Story is same, but better quality, better production & better acting. Movie is definitely one of my favorites."
9353,9353-nacho-libre,https://www.themoviedb.org/movie/9353-nacho-libre,Not as fun as I expected it to be.
2044,2044-the-lake-house,https://www.themoviedb.org/movie/2044-the-lake-house,This is the stereotypical romantic drama which tries to use the successful mix from Speed between Bullock and Reeves. It doesn't really work.
9339,9339-click,https://www.themoviedb.org/movie/9339-click,Love the concept of this movie. I wish I can use it on my girlfriend it would be great. Adam Sandler makes great movies. Hilarious and sad but with a happy ending.
350,350-the-devil-wears-prada,https://www.themoviedb.org/movie/350-the-devil-wears-prada,The cast elevate this film up a lot.
58,58-pirates-of-the-caribbean-dead-mans-chest,https://www.themoviedb.org/movie/58-pirates-of-the-caribbean-dead-mans-chest,Part 2 introduces Davy Jones. Jack Sparrow has owed Davy a debt. Now Davy intends to make Jack make good on that debt. One way or another. Really awesome sequel.
2295,2295-clerks-ii,https://www.themoviedb.org/movie/2295-clerks-ii,"Despite being an improvement over the previous film, it still has a very stupid style of humor."
9697,9697-lady-in-the-water,https://www.themoviedb.org/movie/9697-lady-in-the-water,Moving magical tale at an apartment complex in Philadelphia
4474,4474-my-super-ex-girlfriend,https://www.themoviedb.org/movie/4474-my-super-ex-girlfriend,"Really good watch, would watch again, and can recommend."
13508,13508-who-killed-the-electric-car,https://www.themoviedb.org/movie/13508-who-killed-the-electric-car,"Interesting albeit very biased perspective on early electric car attempts. The film could have spent more time on describing the older electric car technology -- I was unaware that in the early 1900s there were, in fact, already cars that didn't run just on gasoline. I found it laughable when, near the end of the movie, the creators assess that essentially everyone, including car companies, oil companies, CARB, even consumers (!) are to blame for electric's downfall. I think you could convince me of car & oil companies, but it's a real stretch to say that a regulator that simply didn't adopt st...read the rest."
1781,1781-inconvenient-truth-an,https://www.themoviedb.org/movie/1781-inconvenient-truth-an,"An Awful Lie would be a better title. The BS spewed out by Al Gore has been debunked numerous of times. His campaign was a ""I lost the campaign for presidency so now I have to find some way of getting people to notice me"". News flash: You lost the presidency because your politics sucks and so does you green preaching!"
41796,41796-the-adjuster,https://www.themoviedb.org/movie/41796-the-adjuster,"It's a bit of a bizarre one, but I did really enjoy 'The Adjuster'."
9513,9513-garfield-a-tail-of-two-kitties,https://www.themoviedb.org/movie/9513-garfield-a-tail-of-two-kitties,Ok movie. I like it better when he messes with Odie. It was like they were trying to be more cute in this movie.
1452,1452-superman-returns,https://www.themoviedb.org/movie/1452-superman-returns,The light to show the way.
18191,18191-edmond,https://www.themoviedb.org/movie/18191-edmond,"It never hurts a movie to have both William H. Macy and Joe Mantegna, not least because there’s a good chance it’s a David Mamet film. Mantegna appears briefly in Edmond, adapted by Mamet from his one-act play and directed by Stuart Gordon, but his intervention is key."
